Id,State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,cat_crop
1601,West Bengal,PURULIA,1997,Kharif     ,Soyabean,270,92,Beans
1602,West Bengal,PURULIA,1997,Kharif     ,Urad,13448,8030,Pulses
1603,West Bengal,PURULIA,1997,Rabi       ,Gram,267,160,Beans
1604,West Bengal,PURULIA,1997,Rabi       ,Khesari,586,800,Vegetables
1605,West Bengal,PURULIA,1997,Rabi       ,Masoor,150,140,Pulses
1606,West Bengal,PURULIA,1997,Rabi       ,Moong(Green Gram),50,30,Fruits
1607,West Bengal,PURULIA,1997,Rabi       ,Oilseeds total,823800,287500,Oilseeds total
1608,West Bengal,PURULIA,1997,Rabi       ,Urad,460,300,Pulses
1609,West Bengal,PURULIA,1997,Rabi       ,Wheat,1895,2760,Cereal
1610,West Bengal,PURULIA,1997,Summer     ,Moong(Green Gram),35,1,Fruits
1611,West Bengal,PURULIA,1997,Summer     ,Rice,2995,7130,Cereal
1612,West Bengal,PURULIA,1997,Whole Year ,Arhar/Tur,1510,790,Pulses
1613,West Bengal,PURULIA,1997,Whole Year ,Coconut ,17,340,Fruits
1614,West Bengal,PURULIA,1997,Whole Year ,Dry chillies,1006,279,Species
1615,West Bengal,PURULIA,1997,Whole Year ,Groundnut,1188,738,Nuts
1616,West Bengal,PURULIA,1997,Whole Year ,Jowar,81,32,Cereal
1617,West Bengal,PURULIA,1997,Whole Year ,Linseed,4522,750,Oilseeds
1618,West Bengal,PURULIA,1997,Whole Year ,Maize,869,6790,Cereal
1619,West Bengal,PURULIA,1997,Whole Year ,Niger seed,743,334,Oilseeds
1620,West Bengal,PURULIA,1997,Whole Year ,Potato,1416,19896,Vegetables
1621,West Bengal,PURULIA,1997,Whole Year ,Pulses total,18888,11279,Pulses total
1622,West Bengal,PURULIA,1997,Whole Year ,Rapeseed &Mustard,803,580,Oilseeds
1623,West Bengal,PURULIA,1997,Whole Year ,Sannhamp,108,314,Fertile Plant
1624,West Bengal,PURULIA,1997,Whole Year ,Sesamum,1037,473,Oilseeds
1625,West Bengal,PURULIA,1997,Whole Year ,Small millets,488,144,Cereal
1626,West Bengal,PURULIA,1997,Whole Year ,Sugarcane,500,42230,Sugarcane
1627,West Bengal,PURULIA,1997,Whole Year ,Turmeric,216,93,Species
1628,West Bengal,PURULIA,1997,Winter     ,Rice,315095,595830,Cereal
1629,West Bengal,PURULIA,1998,Autumn     ,Rice,1561,1250,Cereal
1630,West Bengal,PURULIA,1998,Kharif     ,Arhar/Tur,756,300,Pulses
1631,West Bengal,PURULIA,1998,Kharif     ,Dry ginger,90,132,Species
1632,West Bengal,PURULIA,1998,Kharif     ,Jowar,70,18,Cereal
1633,West Bengal,PURULIA,1998,Kharif     ,Maize,6034,6950,Cereal
1634,West Bengal,PURULIA,1998,Kharif     ,Moong(Green Gram),257,93,Fruits
1635,West Bengal,PURULIA,1998,Kharif     ,Niger seed,1531,689,Oilseeds
1636,West Bengal,PURULIA,1998,Kharif     ,Other Kharif pulses,417,136,Pulses
1637,West Bengal,PURULIA,1998,Kharif     ,Ragi,130,23,Cereal
1638,West Bengal,PURULIA,1998,Kharif     ,Small millets,800,154,Cereal
1639,West Bengal,PURULIA,1998,Kharif     ,Soyabean,78,24,Beans
1640,West Bengal,PURULIA,1998,Kharif     ,Urad,14010,2830,Pulses
1641,West Bengal,PURULIA,1998,Rabi       ,Gram,92,100,Beans
1642,West Bengal,PURULIA,1998,Rabi       ,Horse-gram,1650,351,Beans
1643,West Bengal,PURULIA,1998,Rabi       ,Khesari,42,40,Vegetables
1644,West Bengal,PURULIA,1998,Rabi       ,Linseed,874,120,Oilseeds
1645,West Bengal,PURULIA,1998,Rabi       ,Masoor,27,20,Pulses
1646,West Bengal,PURULIA,1998,Rabi       ,Moong(Green Gram),71,21,Fruits
1647,West Bengal,PURULIA,1998,Rabi       ,Peas & beans (Pulses),2,1,Pulses
1648,West Bengal,PURULIA,1998,Rabi       ,Rapeseed &Mustard,580,300,Oilseeds
1649,West Bengal,PURULIA,1998,Rabi       ,Urad,424,135,Pulses
1650,West Bengal,PURULIA,1998,Rabi       ,Wheat,3736,5530,Cereal
1651,West Bengal,PURULIA,1998,Summer     ,Rice,3060,4048,Cereal
1652,West Bengal,PURULIA,1998,Whole Year ,Coconut ,20,310,Fruits
1653,West Bengal,PURULIA,1998,Whole Year ,Dry chillies,995,177,Species
1654,West Bengal,PURULIA,1998,Whole Year ,Groundnut,1247,686,Nuts
1655,West Bengal,PURULIA,1998,Whole Year ,Potato,1533,22829,Vegetables
1656,West Bengal,PURULIA,1998,Whole Year ,Sannhamp,398,2917,Fertile Plant
1657,West Bengal,PURULIA,1998,Whole Year ,Sesamum,958,370,Oilseeds
1658,West Bengal,PURULIA,1998,Whole Year ,Sugarcane,923,82690,Sugarcane
1659,West Bengal,PURULIA,1998,Whole Year ,Turmeric,240,84,Species
1660,West Bengal,PURULIA,1998,Winter     ,Rice,227172,336300,Cereal
1661,West Bengal,PURULIA,1999,Autumn     ,Dry chillies,553,149,Species
1662,West Bengal,PURULIA,1999,Autumn     ,Rice,2306,3400,Cereal
1663,West Bengal,PURULIA,1999,Autumn     ,Sesamum,121,38,Oilseeds
1664,West Bengal,PURULIA,1999,Kharif     ,Arhar/Tur,1317,648,Pulses
1665,West Bengal,PURULIA,1999,Kharif     ,Dry ginger,93,139,Species
1666,West Bengal,PURULIA,1999,Kharif     ,Groundnut,1160,754,Nuts
1667,West Bengal,PURULIA,1999,Kharif     ,Jowar,278,88,Cereal
1668,West Bengal,PURULIA,1999,Kharif     ,Maize,8893,13970,Cereal
1669,West Bengal,PURULIA,1999,Kharif     ,Mesta,120,1160,fibres
1670,West Bengal,PURULIA,1999,Kharif     ,Moong(Green Gram),217,87,Fruits
1671,West Bengal,PURULIA,1999,Kharif     ,Niger seed,965,310,Oilseeds
1672,West Bengal,PURULIA,1999,Kharif     ,Other Kharif pulses,72,35,Pulses
1673,West Bengal,PURULIA,1999,Kharif     ,Ragi,94,21,Cereal
1674,West Bengal,PURULIA,1999,Kharif     ,Small millets,936,229,Cereal
1675,West Bengal,PURULIA,1999,Kharif     ,Soyabean,28,7,Beans
1676,West Bengal,PURULIA,1999,Kharif     ,Urad,10980,5755,Pulses
1677,West Bengal,PURULIA,1999,Rabi       ,Dry chillies,483,174,Species
1678,West Bengal,PURULIA,1999,Rabi       ,Gram,484,480,Beans
1679,West Bengal,PURULIA,1999,Rabi       ,Horse-gram,1767,765,Beans
1680,West Bengal,PURULIA,1999,Rabi       ,Khesari,68,79,Vegetables
1681,West Bengal,PURULIA,1999,Rabi       ,Linseed,956,354,Oilseeds
1682,West Bengal,PURULIA,1999,Rabi       ,Masoor,26,23,Pulses
1683,West Bengal,PURULIA,1999,Rabi       ,Moong(Green Gram),50,18,Fruits
1684,West Bengal,PURULIA,1999,Rabi       ,Peas & beans (Pulses),2,2,Pulses
1685,West Bengal,PURULIA,1999,Rabi       ,Rapeseed &Mustard,683,535,Oilseeds
1686,West Bengal,PURULIA,1999,Rabi       ,Sannhamp,97,252,Fertile Plant
1687,West Bengal,PURULIA,1999,Rabi       ,Urad,384,155,Pulses
1688,West Bengal,PURULIA,1999,Rabi       ,Wheat,2752,6928,Cereal
1689,West Bengal,PURULIA,1999,Summer     ,Rice,3576,8650,Cereal
1690,West Bengal,PURULIA,1999,Summer     ,Sesamum,78,50,Oilseeds
1691,West Bengal,PURULIA,1999,Whole Year ,Coconut ,20,290,Fruits
1692,West Bengal,PURULIA,1999,Whole Year ,Sugarcane,406,39422,Sugarcane
1693,West Bengal,PURULIA,1999,Whole Year ,Turmeric,210,70,Species
1694,West Bengal,PURULIA,1999,Winter     ,Potato,1379,18265,Vegetables
1695,West Bengal,PURULIA,1999,Winter     ,Rice,294107,535580,Cereal
1696,West Bengal,PURULIA,1999,Winter     ,Sesamum,500,170,Oilseeds
1697,West Bengal,PURULIA,2000,Autumn     ,Rice,2632,2620,Cereal
1698,West Bengal,PURULIA,2000,Kharif     ,Arhar/Tur,2071,640,Pulses
1699,West Bengal,PURULIA,2000,Kharif     ,Bajra,23,7,Cereal
1700,West Bengal,PURULIA,2000,Kharif     ,Dry ginger,126,56,Species
1701,West Bengal,PURULIA,2000,Kharif     ,Groundnut,679,543,Nuts
1702,West Bengal,PURULIA,2000,Kharif     ,Jowar,67,21,Cereal
1703,West Bengal,PURULIA,2000,Kharif     ,Maize,14048,26320,Cereal
1704,West Bengal,PURULIA,2000,Kharif     ,Mesta,86,230,fibres
1705,West Bengal,PURULIA,2000,Kharif     ,Moong(Green Gram),246,91,Fruits
1706,West Bengal,PURULIA,2000,Kharif     ,Niger seed,700,234,Oilseeds
1707,West Bengal,PURULIA,2000,Kharif     ,Other Kharif pulses,275,89,Pulses
1708,West Bengal,PURULIA,2000,Kharif     ,Ragi,193,51,Cereal
1709,West Bengal,PURULIA,2000,Kharif     ,Small millets,589,136,Cereal
1710,West Bengal,PURULIA,2000,Kharif     ,Urad,14315,5430,Pulses
1711,West Bengal,PURULIA,2000,Rabi       ,Gram,78,70,Beans
1712,West Bengal,PURULIA,2000,Rabi       ,Horse-gram,1108,490,Beans
1713,West Bengal,PURULIA,2000,Rabi       ,Khesari,396,360,Vegetables
1714,West Bengal,PURULIA,2000,Rabi       ,Linseed,455,110,Oilseeds
1715,West Bengal,PURULIA,2000,Rabi       ,Moong(Green Gram),55,19,Fruits
1716,West Bengal,PURULIA,2000,Rabi       ,Rapeseed &Mustard,456,440,Oilseeds
1717,West Bengal,PURULIA,2000,Rabi       ,Urad,114,49,Pulses
1718,West Bengal,PURULIA,2000,Rabi       ,Wheat,2979,7430,Cereal
1719,West Bengal,PURULIA,2000,Summer     ,Rice,1023,2454,Cereal
1720,West Bengal,PURULIA,2000,Whole Year ,Coconut ,27,364.5,Fruits
1721,West Bengal,PURULIA,2000,Whole Year ,Dry chillies,1067,287,Species
1722,West Bengal,PURULIA,2000,Whole Year ,Potato,866,12758,Vegetables
1723,West Bengal,PURULIA,2000,Whole Year ,Sannhamp,105,252,Fertile Plant
1724,West Bengal,PURULIA,2000,Whole Year ,Sesamum,498,193,Oilseeds
1725,West Bengal,PURULIA,2000,Whole Year ,Sugarcane,588,42310,Sugarcane
1726,West Bengal,PURULIA,2000,Whole Year ,Turmeric,171,64,Species
1727,West Bengal,PURULIA,2000,Winter     ,Rice,258531,469910,Cereal
1728,West Bengal,PURULIA,2001,Autumn     ,Rice,3132,7255,Cereal
1729,West Bengal,PURULIA,2001,Kharif     ,Arhar/Tur,867,507,Pulses
1730,West Bengal,PURULIA,2001,Kharif     ,Bajra,105,46,Cereal
1731,West Bengal,PURULIA,2001,Kharif     ,Dry ginger,129,50,Species
1732,West Bengal,PURULIA,2001,Kharif     ,Groundnut,241,213,Nuts
1733,West Bengal,PURULIA,2001,Kharif     ,Jowar,54,20,Cereal
1734,West Bengal,PURULIA,2001,Kharif     ,Maize,12141,21274,Cereal
1735,West Bengal,PURULIA,2001,Kharif     ,Mesta,49,139,fibres
1736,West Bengal,PURULIA,2001,Kharif     ,Moong(Green Gram),304,157,Fruits
1737,West Bengal,PURULIA,2001,Kharif     ,Niger seed,642,209,Oilseeds
1738,West Bengal,PURULIA,2001,Kharif     ,Other Kharif pulses,90,38,Pulses
1739,West Bengal,PURULIA,2001,Kharif     ,Ragi,166,58,Cereal
1740,West Bengal,PURULIA,2001,Kharif     ,Small millets,757,189,Cereal
1741,West Bengal,PURULIA,2001,Kharif     ,Urad,10367,4623,Pulses
1742,West Bengal,PURULIA,2001,Rabi       ,Gram,137,141,Beans
1743,West Bengal,PURULIA,2001,Rabi       ,Groundnut,20,29,Nuts
1744,West Bengal,PURULIA,2001,Rabi       ,Horse-gram,1044,449,Beans
1745,West Bengal,PURULIA,2001,Rabi       ,Khesari,131,97,Vegetables
1746,West Bengal,PURULIA,2001,Rabi       ,Linseed,310,130,Oilseeds
1747,West Bengal,PURULIA,2001,Rabi       ,Masoor,71,48,Pulses
1748,West Bengal,PURULIA,2001,Rabi       ,Moong(Green Gram),43,18,Fruits
1749,West Bengal,PURULIA,2001,Rabi       ,Peas & beans (Pulses),2,1,Pulses
1750,West Bengal,PURULIA,2001,Rabi       ,Urad,304,129,Pulses
1751,West Bengal,PURULIA,2001,Rabi       ,Wheat,4599,9944,Cereal
1752,West Bengal,PURULIA,2001,Summer     ,Groundnut,218,244,Nuts
1753,West Bengal,PURULIA,2001,Summer     ,Moong(Green Gram),30,25,Fruits
1754,West Bengal,PURULIA,2001,Summer     ,Rice,1213,2184,Cereal
1755,West Bengal,PURULIA,2001,Whole Year ,Coconut ,25,300,Fruits
1756,West Bengal,PURULIA,2001,Whole Year ,Dry chillies,1172,357,Species
1757,West Bengal,PURULIA,2001,Whole Year ,Potato,937,12658,Vegetables
1758,West Bengal,PURULIA,2001,Whole Year ,Sannhamp,44,130,Fertile Plant
1759,West Bengal,PURULIA,2001,Whole Year ,Sesamum,930,498,Oilseeds
1760,West Bengal,PURULIA,2001,Whole Year ,Sugarcane,1180,116420,Sugarcane
1761,West Bengal,PURULIA,2001,Whole Year ,Turmeric,214,102,Species
1762,West Bengal,PURULIA,2001,Winter     ,Rice,290378,735730,Cereal
1763,West Bengal,PURULIA,2002,Autumn     ,Dry chillies,535,160,Species
1764,West Bengal,PURULIA,2002,Autumn     ,Rice,1290,2691,Cereal
1765,West Bengal,PURULIA,2002,Autumn     ,Sesamum,252,98,Oilseeds
1766,West Bengal,PURULIA,2002,Kharif     ,Arhar/Tur,598,374,Pulses
1767,West Bengal,PURULIA,2002,Kharif     ,Bajra,85,32,Cereal
1768,West Bengal,PURULIA,2002,Kharif     ,Dry ginger,131,70,Species
1769,West Bengal,PURULIA,2002,Kharif     ,Groundnut,561,422,Nuts
1770,West Bengal,PURULIA,2002,Kharif     ,Jowar,54,160,Cereal
1771,West Bengal,PURULIA,2002,Kharif     ,Maize,8043,12300,Cereal
1772,West Bengal,PURULIA,2002,Kharif     ,Mesta,59,735,fibres
1773,West Bengal,PURULIA,2002,Kharif     ,Moong(Green Gram),256,106,Fruits
1774,West Bengal,PURULIA,2002,Kharif     ,Niger seed,808,279,Oilseeds
1775,West Bengal,PURULIA,2002,Kharif     ,Other Kharif pulses,187,61,Pulses
1776,West Bengal,PURULIA,2002,Kharif     ,Ragi,110,32,Cereal
1777,West Bengal,PURULIA,2002,Kharif     ,Small millets,661,171,Cereal
1778,West Bengal,PURULIA,2002,Kharif     ,Urad,8840,2491,Pulses
1779,West Bengal,PURULIA,2002,Rabi       ,Dry chillies,449,172,Species
1780,West Bengal,PURULIA,2002,Rabi       ,Gram,207,127,Beans
1781,West Bengal,PURULIA,2002,Rabi       ,Horse-gram,2140,847,Beans
1782,West Bengal,PURULIA,2002,Rabi       ,Khesari,68,30,Vegetables
1783,West Bengal,PURULIA,2002,Rabi       ,Linseed,288,62,Oilseeds
1784,West Bengal,PURULIA,2002,Rabi       ,Masoor,96,40,Pulses
1785,West Bengal,PURULIA,2002,Rabi       ,Moong(Green Gram),46,15,Fruits
1786,West Bengal,PURULIA,2002,Rabi       ,Peas & beans (Pulses),4,3,Pulses
1787,West Bengal,PURULIA,2002,Rabi       ,Urad,296,88,Pulses
1788,West Bengal,PURULIA,2002,Rabi       ,Wheat,3293,5877,Cereal
1789,West Bengal,PURULIA,2002,Summer     ,Groundnut,90,144,Nuts
1790,West Bengal,PURULIA,2002,Summer     ,Moong(Green Gram),4,3,Fruits
1791,West Bengal,PURULIA,2002,Summer     ,Rice,757,1583,Cereal
1792,West Bengal,PURULIA,2002,Summer     ,Sesamum,108,84,Oilseeds
1793,West Bengal,PURULIA,2002,Whole Year ,Coconut ,18,123.3,Fruits
1794,West Bengal,PURULIA,2002,Whole Year ,Sannhamp,74,385,Fertile Plant
1795,West Bengal,PURULIA,2002,Whole Year ,Sugarcane,896,52542,Sugarcane
1796,West Bengal,PURULIA,2002,Whole Year ,Turmeric,245,100,Species
1797,West Bengal,PURULIA,2002,Winter     ,Potato,1485,25782,Vegetables
1798,West Bengal,PURULIA,2002,Winter     ,Rice,228204,482579,Cereal
1799,West Bengal,PURULIA,2002,Winter     ,Sesamum,1155,758,Oilseeds
1800,West Bengal,PURULIA,2003,Autumn     ,Rice,1981,2707,Cereal
1801,West Bengal,PURULIA,2003,Kharif     ,Arhar/Tur,6,6,Pulses
1802,West Bengal,PURULIA,2003,Kharif     ,Bajra,83,27,Cereal
1803,West Bengal,PURULIA,2003,Kharif     ,Dry ginger,147,103,Species
1804,West Bengal,PURULIA,2003,Kharif     ,Groundnut,370,382,Nuts
1805,West Bengal,PURULIA,2003,Kharif     ,Jowar,91,31,Cereal
1806,West Bengal,PURULIA,2003,Kharif     ,Maize,11550,20686,Cereal
1807,West Bengal,PURULIA,2003,Kharif     ,Mesta,142,2080,fibres
1808,West Bengal,PURULIA,2003,Kharif     ,Moong(Green Gram),436,195,Fruits
1809,West Bengal,PURULIA,2003,Kharif     ,Niger seed,508,167,Oilseeds
1810,West Bengal,PURULIA,2003,Kharif     ,Other Kharif pulses,135,52,Pulses
1811,West Bengal,PURULIA,2003,Kharif     ,Ragi,121,35,Cereal
1812,West Bengal,PURULIA,2003,Kharif     ,Small millets,324,75,Cereal
1813,West Bengal,PURULIA,2003,Kharif     ,Sunflower,29,14,Oilseeds
1814,West Bengal,PURULIA,2003,Kharif     ,Urad,11488,3947,Pulses
1815,West Bengal,PURULIA,2003,Rabi       ,Gram,239,273,Beans
1816,West Bengal,PURULIA,2003,Rabi       ,Groundnut,25,43,Nuts
1817,West Bengal,PURULIA,2003,Rabi       ,Horse-gram,1675,683,Beans
1818,West Bengal,PURULIA,2003,Rabi       ,Khesari,213,121,Vegetables
1819,West Bengal,PURULIA,2003,Rabi       ,Linseed,170,32,Oilseeds
1820,West Bengal,PURULIA,2003,Rabi       ,Masoor,7,5,Pulses
1821,West Bengal,PURULIA,2003,Rabi       ,Moong(Green Gram),68,26,Fruits
1822,West Bengal,PURULIA,2003,Rabi       ,Peas & beans (Pulses),2,2,Pulses
1823,West Bengal,PURULIA,2003,Rabi       ,Rapeseed &Mustard,1316,860,Oilseeds
1824,West Bengal,PURULIA,2003,Rabi       ,Urad,233,112,Pulses
1825,West Bengal,PURULIA,2003,Rabi       ,Wheat,3609,8206,Cereal
1826,West Bengal,PURULIA,2003,Summer     ,Groundnut,105,104,Nuts
1827,West Bengal,PURULIA,2003,Summer     ,Rice,1800,4104,Cereal
1828,West Bengal,PURULIA,2003,Whole Year ,Arecanut,2,2,Nuts
1829,West Bengal,PURULIA,2003,Whole Year ,Coconut ,55,186.6,Fruits
1830,West Bengal,PURULIA,2003,Whole Year ,Dry chillies,1248,531,Species
1831,West Bengal,PURULIA,2003,Whole Year ,Potato,2025,30317,Vegetables
1832,West Bengal,PURULIA,2003,Whole Year ,Sannhamp,113,493,Fertile Plant
1833,West Bengal,PURULIA,2003,Whole Year ,Sesamum,743,319,Oilseeds
1834,West Bengal,PURULIA,2003,Whole Year ,Sugarcane,121,7496,Sugarcane
1835,West Bengal,PURULIA,2003,Whole Year ,Turmeric,287,146,Species
1836,West Bengal,PURULIA,2003,Winter     ,Rice,290796,632908,Cereal
1837,West Bengal,PURULIA,2004,Autumn     ,Rice,780,1604,Cereal
1838,West Bengal,PURULIA,2004,Kharif     ,Bajra,111,35,Cereal
1839,West Bengal,PURULIA,2004,Kharif     ,Dry ginger,116,95,Species
1840,West Bengal,PURULIA,2004,Kharif     ,Jowar,86,33,Cereal
1841,West Bengal,PURULIA,2004,Kharif     ,Maize,11097,20529,Cereal
1842,West Bengal,PURULIA,2004,Kharif     ,Mesta,45,69,fibres
1843,West Bengal,PURULIA,2004,Kharif     ,Moong(Green Gram),327,147,Fruits
1844,West Bengal,PURULIA,2004,Kharif     ,Niger seed,374,125,Oilseeds
1845,West Bengal,PURULIA,2004,Kharif     ,Other Kharif pulses,186,67,Pulses
1846,West Bengal,PURULIA,2004,Kharif     ,Ragi,94,28,Cereal
1847,West Bengal,PURULIA,2004,Kharif     ,Small millets,518,131,Cereal
1848,West Bengal,PURULIA,2004,Kharif     ,Urad,14330,7277,Pulses
1849,West Bengal,PURULIA,2004,Rabi       ,Arhar/Tur,398,292,Pulses
1850,West Bengal,PURULIA,2004,Rabi       ,Gram,44,28,Beans
1851,West Bengal,PURULIA,2004,Rabi       ,Horse-gram,959,395,Beans
1852,West Bengal,PURULIA,2004,Rabi       ,Khesari,165,84,Vegetables
1853,West Bengal,PURULIA,2004,Rabi       ,Linseed,232,35,Oilseeds
1854,West Bengal,PURULIA,2004,Rabi       ,Masoor,19,12,Pulses
1855,West Bengal,PURULIA,2004,Rabi       ,Moong(Green Gram),12,5,Fruits
1856,West Bengal,PURULIA,2004,Rabi       ,Rapeseed &Mustard,1286,873,Oilseeds
1857,West Bengal,PURULIA,2004,Rabi       ,Safflower,94,62,Oilseeds
1858,West Bengal,PURULIA,2004,Rabi       ,Urad,190,106,Pulses
1859,West Bengal,PURULIA,2004,Rabi       ,Wheat,1694,3357,Cereal
1860,West Bengal,PURULIA,2004,Summer     ,Rice,1354,2836,Cereal
1861,West Bengal,PURULIA,2004,Whole Year ,Coconut ,66,296.1,Fruits
1862,West Bengal,PURULIA,2004,Whole Year ,Dry chillies,1146,722,Species
1863,West Bengal,PURULIA,2004,Whole Year ,Groundnut,908,824,Nuts
1864,West Bengal,PURULIA,2004,Whole Year ,Potato,1629,24307,Vegetables
1865,West Bengal,PURULIA,2004,Whole Year ,Sannhamp,211,874,Fertile Plant
1866,West Bengal,PURULIA,2004,Whole Year ,Sesamum,771,298,Oilseeds
1867,West Bengal,PURULIA,2004,Whole Year ,Sugarcane,722,33391,Sugarcane
1868,West Bengal,PURULIA,2004,Whole Year ,Tobacco,8,1,Commercial
1869,West Bengal,PURULIA,2004,Whole Year ,Turmeric,270,166,Species
1870,West Bengal,PURULIA,2004,Winter     ,Rice,287528,669276,Cereal
1871,West Bengal,PURULIA,2005,Autumn     ,Rice,1606,1497,Cereal
1872,West Bengal,PURULIA,2005,Kharif     ,Bajra,52,17,Cereal
1873,West Bengal,PURULIA,2005,Kharif     ,Cotton(lint),2,7,fibres
1874,West Bengal,PURULIA,2005,Kharif     ,Dry ginger,116,95,Species
1875,West Bengal,PURULIA,2005,Kharif     ,Jowar,74,24,Cereal
1876,West Bengal,PURULIA,2005,Kharif     ,Maize,11203,17898,Cereal
1877,West Bengal,PURULIA,2005,Kharif     ,Mesta,19,193,fibres
1878,West Bengal,PURULIA,2005,Kharif     ,Moong(Green Gram),327,147,Fruits
1879,West Bengal,PURULIA,2005,Kharif     ,Niger seed,278,98,Oilseeds
1880,West Bengal,PURULIA,2005,Kharif     ,Other Kharif pulses,186,67,Pulses
1881,West Bengal,PURULIA,2005,Kharif     ,Ragi,118,34,Cereal
1882,West Bengal,PURULIA,2005,Kharif     ,Small millets,490,137,Cereal
1883,West Bengal,PURULIA,2005,Kharif     ,Sunflower,45,33,Oilseeds
1884,West Bengal,PURULIA,2005,Kharif     ,Urad,9942,2608,Pulses
1885,West Bengal,PURULIA,2005,Rabi       ,Arhar/Tur,1253,1020,Pulses
1886,West Bengal,PURULIA,2005,Rabi       ,Gram,61,11,Beans
1887,West Bengal,PURULIA,2005,Rabi       ,Horse-gram,875,378,Beans
1888,West Bengal,PURULIA,2005,Rabi       ,Khesari,167,63,Vegetables
1889,West Bengal,PURULIA,2005,Rabi       ,Linseed,1345,276,Oilseeds
1890,West Bengal,PURULIA,2005,Rabi       ,Masoor,14,3,Pulses
1891,West Bengal,PURULIA,2005,Rabi       ,Moong(Green Gram),119,57,Fruits
1892,West Bengal,PURULIA,2005,Rabi       ,Peas & beans (Pulses),3,4,Pulses
1893,West Bengal,PURULIA,2005,Rabi       ,Rapeseed &Mustard,2202,1621,Oilseeds
1894,West Bengal,PURULIA,2005,Rabi       ,Urad,232,112,Pulses
1895,West Bengal,PURULIA,2005,Rabi       ,Wheat,3247,7101,Cereal
1896,West Bengal,PURULIA,2005,Summer     ,Moong(Green Gram),17,7,Fruits
1897,West Bengal,PURULIA,2005,Summer     ,Rice,1221,2818,Cereal
1898,West Bengal,PURULIA,2005,Whole Year ,Coconut ,74,311,Fruits
1899,West Bengal,PURULIA,2005,Whole Year ,Dry chillies,1132,633,Species
1900,West Bengal,PURULIA,2005,Whole Year ,Groundnut,1048,992,Nuts
1901,West Bengal,PURULIA,2005,Whole Year ,Potato,1278,16456,Vegetables
1902,West Bengal,PURULIA,2005,Whole Year ,Sannhamp,211,874,Fertile Plant
1903,West Bengal,PURULIA,2005,Whole Year ,Sesamum,684,268,Oilseeds
1904,West Bengal,PURULIA,2005,Whole Year ,Sugarcane,258,13676,Sugarcane
1905,West Bengal,PURULIA,2005,Whole Year ,Tobacco,17,5,Commercial
1906,West Bengal,PURULIA,2005,Whole Year ,Turmeric,284,229,Species
1907,West Bengal,PURULIA,2005,Winter     ,Rice,264150,524587,Cereal
1908,West Bengal,PURULIA,2006,Autumn     ,Rice,1993,2992,Cereal
1909,West Bengal,PURULIA,2006,Kharif     ,Cotton(lint),2,7,fibres
1910,West Bengal,PURULIA,2006,Kharif     ,Dry ginger,134,128,Species
1911,West Bengal,PURULIA,2006,Kharif     ,Jowar,40,11,Cereal
1912,West Bengal,PURULIA,2006,Kharif     ,Maize,11413,19254,Cereal
1913,West Bengal,PURULIA,2006,Kharif     ,Mesta,59,596,fibres
1914,West Bengal,PURULIA,2006,Kharif     ,Moong(Green Gram),369,169,Fruits
1915,West Bengal,PURULIA,2006,Kharif     ,Niger seed,300,96,Oilseeds
1916,West Bengal,PURULIA,2006,Kharif     ,Other Kharif pulses,281,80,Pulses
1917,West Bengal,PURULIA,2006,Kharif     ,Ragi,132,33,Cereal
1918,West Bengal,PURULIA,2006,Kharif     ,Small millets,215,36,Cereal
1919,West Bengal,PURULIA,2006,Kharif     ,Sunflower,45,33,Oilseeds
1920,West Bengal,PURULIA,2006,Kharif     ,Urad,11278,4463,Pulses
1921,West Bengal,PURULIA,2006,Rabi       ,Arhar/Tur,1234,1024,Pulses
1922,West Bengal,PURULIA,2006,Rabi       ,Gram,60,45,Beans
1923,West Bengal,PURULIA,2006,Rabi       ,Horse-gram,740,323,Beans
1924,West Bengal,PURULIA,2006,Rabi       ,Khesari,63,21,Vegetables
1925,West Bengal,PURULIA,2006,Rabi       ,Linseed,1623,349,Oilseeds
1926,West Bengal,PURULIA,2006,Rabi       ,Masoor,23,14,Pulses
1927,West Bengal,PURULIA,2006,Rabi       ,Moong(Green Gram),43,15,Fruits
1928,West Bengal,PURULIA,2006,Rabi       ,Peas & beans (Pulses),1,1,Pulses
1929,West Bengal,PURULIA,2006,Rabi       ,Rapeseed &Mustard,4743,2525,Oilseeds
1930,West Bengal,PURULIA,2006,Rabi       ,Urad,129,74,Pulses
1931,West Bengal,PURULIA,2006,Rabi       ,Wheat,1785,3654,Cereal
1932,West Bengal,PURULIA,2006,Summer     ,Moong(Green Gram),54,15,Fruits
1933,West Bengal,PURULIA,2006,Summer     ,Rice,1336,3319,Cereal
1934,West Bengal,PURULIA,2006,Whole Year ,Coconut ,73,365000,Fruits
1935,West Bengal,PURULIA,2006,Whole Year ,Dry chillies,1000,577,Species
1936,West Bengal,PURULIA,2006,Whole Year ,Groundnut,1095,1082,Nuts
1937,West Bengal,PURULIA,2006,Whole Year ,Potato,1502,15775,Vegetables
1938,West Bengal,PURULIA,2006,Whole Year ,Sannhamp,160,912,Fertile Plant
1939,West Bengal,PURULIA,2006,Whole Year ,Sesamum,1253,616,Oilseeds
1940,West Bengal,PURULIA,2006,Whole Year ,Sugarcane,189,12778,Sugarcane
1941,West Bengal,PURULIA,2006,Whole Year ,Tobacco,17,5,Commercial
